id,total_games,win,lose,kill,death,assist,cs,jungle_cs,gold,pick_rate,ban_rate,ward,kills_per_game,deaths_per_game,assists_per_game,wards_per_game,gold_per_game,cs_per_game,jg_cs_per_game,win_rate,region,rank,sumofallgames,name,role1,role2,role3,class_type,archetype_type
20,52899,24863,28036,284181,343968,523429,2302523,4029141,524485902,0.0481,0.01893454178615844,85259,5.372143140702093,6.502353541654852,9.894875139416625,1.6117317907710922,9914.854760959564,43.52677744380801,76.16667611864118,47.00088848560464,kr,bronze,11008241,Nunu & Willump,Jungle,Mid,NA,Tank,Vanguard
21,281691,142680,139011,1729665,1736330,2133048,40981597,2588115,3106852906,0.2559,0.07457876283335851,377634,6.140292022109333,6.163952699944265,7.572297304493222,1.3405966111803358,11029.29417695276,145.48422562311185,9.187780227270308,50.651245513701184,kr,bronze,11008241,Miss Fortune,Bottom,NA,NA,Marksman,Marksman
22,119604,60116,59488,592470,756478,1104288,14473392,1061708,1230151085,0.1086,0.010399027350242472,151467,4.95359686966991,6.32485535600816,9.232868465937594,1.2664041336410155,10285.20020233437,121.01093608909402,8.876860305675395,50.262533025651315,kr,bronze,11008241,Ashe,Bottom,NA,NA,Marksman,Marksman
23,58308,28223,30085,344578,340741,231977,8592707,1899312,684204630,0.053,0.11185002274437723,59321,5.909617891198463,5.843812169856624,3.9784763668793306,1.0173732592440146,11734.318275365302,147.36754819235782,32.573780613294915,48.403306578857105,kr,bronze,11008241,Tryndamere,Top,Mid,NA,Fighter,Skirmisher
24,90365,44642,45723,599964,597661,385137,10331497,3828301,1025872721,0.0821,0.02613905331590436,125414,6.639340452608864,6.613854921706413,4.262015160737011,1.3878603441597963,11352.544912300116,114.33073645769933,42.3648647153212,49.401870193105744,kr,bronze,11008241,Jax,Top,NA,NA,Fighter,Skirmisher
25,145991,72934,73057,476278,905624,1610480,6122849,1131737,1278648072,0.1326,0.18228661551203446,430955,3.2623791877581496,6.203286503962573,11.031364947154277,2.951928543540355,8758.403408429287,41.939907254556786,7.752101156920632,49.957874115527666,kr,bronze,11008241,Morgana,Support,NA,NA,Mage,Catcher
26,23052,11960,11092,60891,115652,257475,1416679,51342,195326747,0.0209,0.003486388048978116,63110,2.6414627798021866,5.017005032101336,11.169312857886517,2.7377234079472497,8473.310211695298,61.45579559257331,2.2272254034357104,51.88269998264793,kr,bronze,11008241,Zilean,Support,NA,NA,Controller,Specialist
27,15932,8037,7895,72360,105697,130242,1957248,484707,166576213,0.0145,0.0017260704978105206,18185,4.5418026613105695,6.634258096911876,8.174868189806679,1.1414135074064775,10455.448970625157,122.8501129801657,30.423487321114738,50.44564398694451,kr,bronze,11008241,Singed,Top,Mid,NA,Tank,Specialist
28,25174,12119,13055,224853,146002,156032,622048,2625044,279339461,0.0229,0.010490231798738505,44284,8.93195360292365,5.799713990625248,6.198140939064114,1.7591165488202114,11096.347858902041,24.70993882577262,104.27599904663542,48.140939064113766,kr,bronze,11008241,Evelynn,Jungle,NA,NA,Slayer,Assassin
29,42432,21099,21333,388716,279595,277073,4615218,1633698,507507123,0.0385,0.012533155914142599,49961,9.16091628959276,6.589248680241328,6.529812405731524,1.1774368401206636,11960.480839932126,108.76739253393666,38.501555429864254,49.724264705882355,kr,bronze,11008241,Twitch,Bottom,NA,NA,Marksman,Marksman
